72,5,59,1
72,6,44,1
72,6,52,22
72,6,54,14
72,7,47,4
72,7,49,5
72,7,50,11
72,8,45,1
72,8,58,11
72,8,60,3
72,9,52,17
72,9,54,25
72,9,56,18
72,10,49,1
72,10,51,6
72,10,57,16
72,10,59,11
72,11,45,1
72,11,52,6
72,11,53,11
72,11,55,18
72,12,63,3
72,13,57,11
72,13,59,10
72,13,61,7
72,14,54,2
72,14,55,5
72,14,62,4
72,14,64,4
72,15,58,3
72,15,60,4
72,16,61,1
72,16,63,4
72,17,57,1
72,17,59,1
72,18,67,1
72,19,63,1
72,21,62,1
72,21,64,3
73,0,36,1
73,0,45,1
73,0,48,2
73,0,54,1
73,1,47,4
73,1,49,1
73,2,42,2
73,2,44,1
73,2,46,3
73,3,53,4
73,3,55,1
73,4,48,8
73,4,49,12
73,4,51,10
73,4,58,1
73,5,42,3
73,5,46,7
73,5,52,10
73,5,54,7
73,5,56,2
73,6,41,1
73,6,47,7
73,6,49,11
73,6,50,21
73,6,57,6
73,7,53,30
73,7,55,10
73,8,48,2
73,8,50,8
73,8,51,22
73,8,64,1
73,9,44,1
73,9,46,4
73,9,59,13
73,9,61,2
73,10,39,1
73,10,53,11
73,10,55,23
73,10,57,20
73,10,63,1
73,10,67,1
73,11,48,1
73,11,50,3
73,11,52,7
73,11,58,23
73,11,60,15
73,11,62,4
73,12,45,1
73,12,46,1
73,12,53,13
73,12,54,11
73,12,56,17
73,13,41,1
73,13,51,3
73,13,64,4
73,13,65,1
73,14,58,5
73,14,60,6
73,14,62,8
73,15,40,1
73,15,53,1
73,15,55,3
73,15,56,3
73,15,63,2
73,15,65,1
73,16,59,2
73,16,61,4
73,17,62,1
73,18,60,1
73,19,53,1
73,20,50,2
73,20,64,1
73,20,66,1
73,22,55,1
73,22,63,1
73,26,60,1
74,0,40,1
74,0,49,2
74,1,44,2
74,1,46,1
74,1,47,3
74,1,56,1
74,2,40,1
74,2,48,6
74,2,50,5
74,2,52,3
74,3,45,6
74,3,47,4
74,4,41,1
74,4,54,5
74,4,56,2
74,5,36,1
74,5,49,11
74,5,50,18
74,5,52,16
74,5,59,1
74,6,43,1
74,6,45,3
74,6,47,2
74,6,53,23
74,6,55,14
74,6,57,1
74,7,42,1
74,7,48,9
74,7,50,11
74,7,51,11
74,7,58,4
74,7,60,2
74,8,36,1
74,8,44,2
74,8,46,2
74,8,54,31
74,8,56,14
74,9,49,2
74,9,51,12
74,9,52,24
74,9,63,1
74,9,65,1
74,10,45,1
74,10,60,6
74,10,62,3
74,11,54,24
74,11,56,33
74,11,58,31
74,11,64,2
74,12,49,2
74,12,51,5
74,12,53,6
74,12,59,22
74,12,61,19
74,12,63,2
74,13,44,1
74,13,46,1
74,13,47,1
74,13,54,3
74,13,55,12
74,13,57,24
74,14,48,1
74,14,50,1
74,14,52,3
74,14,65,6
74,15,45,1
74,15,59,9
74,15,61,11
74,15,63,10
74,16,54,1
74,16,56,1
74,16,57,1
74,16,64,2
74,16,66,1
74,16,67,1
74,17,58,2
74,17,60,2
74,17,62,8
74,17,68,2
74,18,47,1
74,18,55,1
74,18,57,1
74,18,63,1
74,18,65,3
74,18,67,1
74,19,61,1
74,23,56,1
74,23,64,1
75,0,44,1
75,0,50,1
75,1,50,1
75,2,45,5
75,2,47,2
75,2,48,2
75,2,55,1
75,3,43,1
75,3,49,4
75,3,51,8
75,3,53,1
75,4,46,4
75,4,48,7
75,5,55,6
75,5,59,1
75,6,50,19
75,6,51,12
75,6,53,13
75,6,60,1
75,7,44,1
75,7,46,1
75,7,48,8
75,7,54,23
75,7,56,11
75,7,58,7
75,8,41,1
75,8,43,1
75,8,49,8
75,8,51,19
75,8,52,17
75,8,59,4
75,8,61,3
75,8,62,1
75,9,45,2
75,9,47,3
75,9,55,21
75,9,57,16
75,9,70,1
75,10,50,4
75,10,52,9
75,10,53,24
75,11,37,1
75,11,45,3
75,11,48,1
75,11,61,17
75,11,63,3
75,12,55,21
75,12,57,32
75,12,59,22
75,12,67,1
75,13,50,2
75,13,52,3
75,13,54,7
75,13,60,19
75,13,62,18
75,13,64,6
75,14,55,2
75,14,56,12
75,14,58,13
75,15,51,1
75,15,53,2
75,15,66,2
75,16,60,10
75,16,62,7
75,16,64,4
75,17,57,1
75,17,58,6
75,17,65,3
75,17,67,3
75,18,53,1
75,18,59,2
75,18,61,1
75,18,63,3
75,18,69,1
75,19,48,1
75,19,58,2
75,19,64,4
75,19,66,1
75,19,68,1
75,20,59,1
75,20,62,1
75,21,71,1
75,22,64,2
75,22,66,1
75,22,68,2
75,23,62,1
75,23,69,1
75,25,63,1
75,25,74,1
75,28,64,1
76,0,39,1
76,0,40,1
76,0,47,1
76,1,42,2
76,1,44,2
76,2,37,1
76,2,51,1
76,2,53,1
76,2,55,1
76,3,46,9
76,3,48,4
76,3,49,3
76,4,42,5
76,4,44,2
76,4,50,11
76,4,52,4
76,4,54,2
76,5,47,7
76,5,49,6
76,6,42,2
76,6,56,6
76,6,58,1
76,6,60,1
76,7,51,16
76,7,52,16
76,7,54,13
76,7,61,2
76,8,45,2
76,8,47,7
76,8,49,9
76,8,55,18
76,8,57,11
76,8,59,5
76,9,42,2
76,9,50,6
76,9,52,14
76,9,53,25
76,9,60,9
76,10,46,2
76,10,48,6
76,10,56,27
76,10,58,20
76,11,45,1
76,11,51,11
76,11,53,21
76,11,54,33
76,11,65,1
76,12,47,1
76,12,49,1
76,12,62,14
76,12,64,1
76,13,44,1
76,13,56,30
76,13,58,20
76,13,60,32
76,13,66,1
76,13,68,1
76,13,70,1
76,14,51,2
76,14,53,5
76,14,55,13
76,14,61,15
76,14,63,15
76,14,65,6
76,15,56,1
76,15,57,13
76,15,59,17
76,16,44,1
76,16,50,1
76,16,52,2
76,16,67,2
76,16,68,1
76,17,61,16
76,17,63,7
76,17,65,7
76,18,56,2
76,18,58,4
76,18,59,7
76,18,66,5
76,19,62,5
76,19,64,3
76,19,70,1
76,20,45,1
76,20,59,1
76,20,65,2
76,20,67,1
76,21,52,1
76,21,61,2
76,21,63,1
76,22,56,1
76,23,65,1
76,23,67,1
76,23,69,1
76,25,66,1
76,25,68,1
76,28,66,1
76,29,71,1
77,1,40,1
77,1,48,1
77,1,50,1
77,2,43,2
77,2,45,1
77,3,52,6
77,3,54,1
77,4,47,9
77,4,49,8
77,4,50,7
77,4,57,2
77,5,42,1
77,5,43,1
77,5,45,3
77,5,51,14
77,5,53,2
77,5,55,4
77,6,46,2
77,6,48,8
77,6,50,20
77,7,43,2
77,7,57,6
77,7,59,2
77,7,61,1
77,8,52,15
77,8,53,27
77,8,55,10
77,8,62,1
77,9,48,3
77,9,50,11
77,9,56,27
77,9,58,8
77,9,60,5
77,10,45,1
77,10,51,15
77,10,53,16
77,10,54,29
77,10,61,6
77,10,63,1
77,11,47,2
77,11,49,8
77,11,57,35
77,11,59,25
77,12,42,1
77,12,44,2
77,12,52,10
77,12,54,20
77,12,55,50
77,13,48,1
77,13,63,9
77,13,65,4
77,14,57,32
77,14,59,24
77,14,61,25
77,14,69,1
77,15,54,4
77,15,56,8
77,15,62,13
77,15,64,12
77,15,66,1
77,16,50,1
77,16,57,1
77,16,58,16
77,16,60,19
77,17,55,3
77,17,68,1
77,18,62,7
77,18,64,4
77,18,66,7
77,19,57,1
77,19,59,3
77,19,60,6
77,19,67,3
77,19,70,1
77,20,52,1
77,20,55,1
77,20,61,3
77,20,63,2
77,20,65,3
77,20,71,1
77,21,56,2
77,21,66,1
77,22,54,1
77,22,61,1
77,22,62,1
77,24,52,1
77,24,66,2
77,24,68,3
77,24,70,1
77,25,64,1
77,25,71,1
77,26,67,2
77,31,70,1
78,0,37,1
78,0,42,1
78,0,48,2
78,1,33,1
78,1,43,2
78,1,45,1
78,1,53,1
78,2,41,1
78,2,48,4
78,2,49,1
78,3,42,4
78,3,44,3
78,3,46,1
78,4,41,1
78,4,53,3
78,4,55,1
78,5,48,8
78,5,50,10
78,5,51,4
78,5,60,1
78,6,44,4
78,6,46,9
78,6,52,15
78,6,54,5
78,6,56,2
78,7,47,6
78,7,49,13
78,7,51,17
78,8,44,1
78,8,45,2
78,8,58,9
78,8,62,1
78,9,38,1
78,9,53,30
78,9,54,13
78,9,56,16
78,9,63,2
78,9,64,1
78,9,66,1
78,10,47,4
78,10,49,5
78,10,51,17
78,10,57,19
78,10,59,17
78,10,61,6
78,11,46,1
78,11,52,17
78,11,54,33
78,11,55,18
78,11,62,8
78,11,64,2
78,12,48,2
78,12,50,3
78,12,58,31
78,12,60,16
78,13,43,1
78,13,53,11
78,13,55,19
78,13,56,45
78,14,38,1
78,14,49,2
78,14,51,2
78,14,64,8
78,14,66,3
78,15,44,1
78,15,58,30
78,15,60,48
78,15,62,21
78,16,55,3
78,16,57,14
78,16,63,22
78,16,65,19
78,16,67,4
78,17,51,1
78,17,58,4
78,17,59,13
78,17,61,18
78,18,46,1
78,18,54,1
78,18,56,4
78,19,47,1
78,19,51,1
78,19,63,10
78,19,65,15
78,19,67,5
78,20,58,1
78,20,60,3
78,20,61,5
78,20,68,3
78,20,70,1
78,20,71,2
78,21,40,1
78,21,64,2
78,21,66,3
78,21,72,1
78,22,61,1
78,22,67,1
78,22,69,4
78,22,71,2
78,25,67,1
78,26,72,1
78,27,68,1
78,27,70,1
78,28,66,1
78,29,74,1
78,30,70,1
79,0,44,1
79,1,40,1
79,1,41,1
79,1,43,1
79,1,49,3
79,2,38,1
79,2,46,2
79,3,41,2
79,3,42,1
79,3,49,3
79,3,50,1
79,3,52,1
79,4,35,1
79,4,43,3
79,4,45,7
79,4,47,4
79,5,40,1
79,5,42,2
79,5,54,2
79,5,56,2
79,5,58,1
79,6,49,18
79,6,51,6
79,6,52,9
79,7,44,1
79,7,45,2
79,7,47,6
79,7,53,14
79,7,55,5
79,8,42,2
79,8,48,9
79,8,50,15
79,8,52,20
79,9,46,3
79,9,59,6
79,9,61,2
79,10,54,27
79,10,55,29
79,10,57,30
79,10,64,2
79,11,48,3
79,11,50,9
79,11,52,24
79,11,58,26
79,11,60,13
79,11,62,8
79,11,68,1
79,12,43,3
79,12,45,3
79,12,47,3
79,12,53,13
79,12,55,42
79,12,56,37
79,12,63,12
79,12,65,2
79,12,66,1
79,13,49,2
79,13,51,5
79,13,59,25
79,13,61,22
79,14,48,2
79,14,54,7
79,14,56,28
79,14,57,50
79,15,42,1
79,15,50,1
79,15,52,2
79,15,65,10
79,15,67,2
79,16,59,34
79,16,61,49
79,16,63,25
79,17,54,4
79,17,56,3
79,17,58,10
79,17,64,24
79,17,66,9
79,17,68,4
79,18,59,5
79,18,60,22
79,18,62,18
79,19,53,1
79,19,55,1
79,19,57,1
79,19,70,1
79,20,50,1
79,20,64,9
79,20,66,5
79,20,68,12
79,21,59,1
79,21,61,1
79,21,62,8
79,21,69,6
79,21,71,4
79,21,72,2
79,22,63,2
79,22,65,3
79,22,67,2
79,23,48,1
79,23,62,1
79,23,68,4
79,23,70,3
79,25,74,2
79,28,69,2
79,32,78,2
80,0,35,1
80,0,40,1
80,2,44,1
80,3,37,1
80,3,45,3
80,3,47,9
80,3,49,3
80,4,42,2
80,4,43,3
80,4,50,8
80,4,51,3
80,5,44,5
80,5,46,7
80,5,48,9
80,6,43,2
80,6,55,3
80,7,50,24
80,7,52,9
80,7,53,4
80,7,60,1
80,8,45,4
80,8,46,3
80,8,48,14
80,8,54,13
80,8,56,8
80,8,58,1
80,9,43,1
80,9,49,7
80,9,51,25
80,9,53,34
80,10,46,1
80,10,47,2
80,10,60,7
80,10,62,4
80,10,64,2
80,11,55,27
80,11,56,28
80,11,58,11
80,12,49,2
80,12,51,11
80,12,53,28
80,12,59,22
80,12,61,13
80,12,63,5
80,13,46,1
80,13,48,3
80,13,54,18
80,13,56,46
80,13,57,34
80,13,64,9
80,13,66,3
80,13,67,1
80,14,50,4
80,14,52,7
80,14,60,37
80,14,62,9
80,15,49,1
80,15,55,14
80,15,57,22
80,15,58,45
80,15,69,3
80,16,51,2
80,16,53,2
80,16,66,8
80,16,68,3
80,17,60,37
80,17,62,38
80,17,64,22
80,17,70,1
80,18,57,8
80,18,59,18
80,18,65,17
80,18,67,8
80,19,52,1
80,19,53,1
80,19,60,8
80,19,61,12
80,19,63,18
80,20,56,2
80,20,58,1
80,20,71,2
80,20,72,1
80,21,65,4
80,21,67,9
80,21,69,6
80,22,62,1
80,22,63,7
80,22,70,2
80,22,72,3
80,22,73,1
80,23,55,1
80,23,64,4
80,23,66,2
80,23,68,3
80,24,51,1
80,24,61,2
80,24,63,3
80,24,71,2
80,25,54,1
80,25,65,3
80,25,67,4
80,26,75,1
80,27,71,1
80,27,73,1
80,31,60,1
80,31,76,1
81,2,47,1
81,3,43,4
81,3,45,3
81,3,51,2
81,3,53,1
81,4,38,1
81,4,40,1
81,4,46,6
81,4,48,2
81,4,50,3
81,5,41,2
81,5,43,2
81,5,44,8
81,5,51,10
81,5,52,5
81,6,36,1
81,6,45,4
81,6,47,11
81,6,49,15
81,7,42,1
81,7,44,2
81,7,56,3
81,7,60,1
81,8,35,1
81,8,51,23
81,8,53,23
81,8,54,6
81,8,61,1
81,9,46,3
81,9,47,6
81,9,49,20
81,9,55,12
81,9,57,8
81,9,59,3
81,10,44,1
81,10,50,12
81,10,52,23
81,10,54,34
81,11,37,1
81,11,47,2
81,11,48,6
81,11,61,8
81,11,63,3
81,12,43,1
81,12,56,43
81,12,57,25
81,12,59,15
81,13,50,4
81,13,52,16
81,13,54,37
81,13,60,33
81,13,62,17
81,13,64,3
81,14,49,2
81,14,55,20
81,14,57,56
81,14,58,50
81,14,65,9
81,14,67,4
81,14,68,1
81,15,51,2
81,15,53,15
81,15,61,42
81,15,63,15
81,16,46,1
81,16,50,1
81,16,56,12
81,16,58,33
81,16,59,53
81,16,70,1
81,17,51,1
81,17,52,1
81,17,67,11
81,17,69,1
81,18,49,1
81,18,61,32
81,18,63,39
81,18,65,22
81,19,56,1
81,19,58,8
81,19,60,10
81,19,66,14
81,19,68,11
81,19,70,3
81,20,54,1
81,20,61,4
81,20,62,17
81,20,64,18
81,21,55,1
81,21,59,2
81,21,72,5
81,22,66,10
81,22,68,7
81,22,70,4
81,23,63,3
81,23,64,5
81,23,71,3
81,23,73,4
81,24,65,1
81,24,67,2
81,24,69,4
81,24,75,1
81,25,52,1
81,25,60,1
81,25,62,1
81,25,70,1
81,25,72,3
81,25,74,1
81,26,66,1
81,26,68,1
81,27,76,1
81,27,77,1
81,28,70,1
81,28,72,1
81,28,74,1
81,29,65,1
81,30,63,1
81,30,73,1
82,0,38,2
82,0,40,1
82,2,37,1
82,3,51,1
82,4,43,1
82,4,44,2
82,4,46,5
82,4,52,1
82,5,37,1
82,5,41,2
82,5,47,5
82,5,49,4
82,5,51,6
82,5,57,1
82,6,32,1
82,6,44,2
82,6,45,4
82,6,52,6
82,6,53,4
82,7,46,8
82,7,48,10
82,7,50,8
82,8,43,2
82,8,57,2
82,9,52,25
82,9,54,14
82,9,55,3
82,9,62,2
82,10,47,5
82,10,48,7
82,10,50,26
82,10,56,17
82,10,58,4
82,10,60,3
82,11,43,1
82,11,51,16
82,11,53,44
82,11,55,37
82,11,67,1
82,12,46,1
82,12,48,2
82,12,49,5
82,12,62,7
82,12,64,5
82,13,41,1
82,13,42,1
82,13,44,1
82,13,57,55
82,13,58,32
82,13,60,17
82,14,51,5
82,14,53,20
82,14,55,40
82,14,61,24
82,14,63,9
82,14,65,2
82,15,50,1
82,15,56,26
82,15,58,51
82,15,59,47
82,15,66,2
82,15,68,1
82,16,52,3
82,16,54,13
82,16,62,45
82,16,64,15
82,17,51,1
82,17,57,15
82,17,59,43
82,17,60,61
82,17,71,1
82,18,35,1
82,18,52,1
82,18,55,2
82,18,68,4
82,18,70,2
82,19,62,34
82,19,64,35
82,19,66,25
82,20,59,3
82,20,61,8
82,20,67,22
82,20,69,10
82,20,71,3
82,21,55,1
82,21,62,5
82,21,63,11
82,21,65,14
82,22,60,1
82,22,73,4
82,22,74,1
82,22,76,1
82,23,53,1
82,23,67,7
82,23,69,13
82,23,71,7
82,23,77,1
82,24,39,1
82,24,62,1
82,24,64,2
82,24,65,3
82,24,72,5
82,25,66,1
82,25,68,3
82,25,76,1
82,26,75,3
82,28,64,1
82,29,75,1
82,30,76,1
82,30,78,1
82,32,70,1
82,34,74,1
83,2,45,1
83,3,40,1
83,4,49,3
83,5,44,1
83,5,45,5
83,5,47,3
83,5,53,1
83,6,38,1
83,6,48,9
83,6,50,3
83,6,52,1
83,6,58,1
83,7,45,1
83,7,46,10
83,7,53,7
83,7,54,2
83,7,56,1
83,8,47,13
83,8,49,18
83,8,51,21
83,9,46,4
83,9,58,3
83,9,60,1
83,10,53,42
83,10,55,28
83,10,56,9
83,11,48,3
83,11,49,10
83,11,51,31
83,11,57,24
83,11,59,16
83,11,61,5
83,12,42,1
83,12,46,3
83,12,52,23
83,12,54,55
83,12,56,39
83,13,47,1
83,13,49,3
83,13,50,12
83,13,63,6
83,13,65,2
83,13,67,1
83,14,58,69
83,14,59,30
83,14,61,15
83,15,40,1
83,15,52,5
83,15,54,18
83,15,56,61
83,15,62,24
83,15,64,14
83,15,66,7
83,16,51,3
83,16,57,36
83,16,59,49
83,16,60,44
83,16,67,7
83,16,69,3
83,17,45,1
83,17,53,2
83,17,55,14
83,17,63,42
83,17,65,12
83,18,52,2
83,18,58,12
83,18,60,33
83,18,61,54
83,18,72,1
83,19,45,1
83,19,46,1
83,19,53,1
83,19,54,2
83,19,56,4
83,19,69,8
83,19,71,6
83,20,47,1
83,20,49,1
83,20,51,2
83,20,63,36
83,20,65,44
83,20,67,21
83,20,73,1
83,21,46,1
83,21,58,2
83,21,60,3
83,21,62,13
83,21,68,19
83,21,70,14
83,21,72,1
83,22,53,1
83,22,56,2
83,22,63,6
83,22,64,22
83,22,66,18
83,23,59,1
83,23,74,1
83,24,46,1
83,24,68,6
83,24,70,14
83,24,72,4
83,24,78,1
83,25,50,1
83,25,63,1
83,25,65,1
83,25,66,4
83,25,73,3
83,25,75,2
83,25,84,1
83,26,59,1
83,26,61,1
83,26,67,2
83,26,69,1
83,26,71,3
83,27,64,1
83,27,72,2
83,27,74,3
83,28,67,1
83,28,68,1
83,29,78,1
83,29,79,1
83,30,74,2
83,31,80,2
83,33,82,1
83,34,81,1
83,35,75,1
83,35,77,1
83,36,70,1
83,36,80,1
84,0,43,1
84,0,52,1
84,2,38,1
84,3,46,1
84,4,39,1
84,4,41,2
84,4,43,1
84,5,50,3
84,5,52,1
84,5,53,2
84,6,45,3
84,6,46,2
84,6,48,5
84,7,43,1
84,7,49,19
84,7,51,7
84,7,53,4
84,8,44,2
84,8,46,5
84,8,47,10
84,8,54,6
84,8,55,4
84,8,57,1
84,9,42,1
84,9,48,15
84,9,50,22
84,9,52,15
84,10,43,1
84,10,45,1
84,10,47,2
84,10,59,4
84,10,63,1
84,11,54,60
84,11,56,21
84,11,57,8
84,12,49,6
84,12,50,11
84,12,52,58
84,12,58,28
84,12,60,12
84,12,62,5
84,13,47,2
84,13,53,31
84,13,55,63
84,13,57,48
84,14,48,2
84,14,50,1
84,14,51,8
84,14,64,7
84,15,59,61
84,15,60,44
84,15,62,17
84,15,69,1
84,16,53,2
84,16,55,21
84,16,57,53
84,16,63,29
84,16,65,10
84,16,67,7
84,16,73,1
84,17,50,1
84,17,58,21
84,17,60,46
84,17,61,48
84,17,68,8
84,18,45,1
84,18,54,1
84,18,56,9
84,18,64,20
84,18,66,16
84,19,49,1
84,19,59,18
84,19,61,37
84,19,62,59
84,20,47,1
84,20,55,1
84,20,57,7
84,20,70,10
84,20,72,2
84,21,64,40
84,21,66,33
84,21,68,17
84,21,74,1
84,21,76,1
84,22,59,2
84,22,61,2
84,22,63,7
84,22,69,8
84,22,71,5
84,22,73,5
84,23,64,7
84,23,65,15
84,23,67,15
84,24,60,1
84,24,62,1
84,25,57,1
84,25,69,6
84,25,71,3
84,25,73,6
84,26,64,2
84,26,66,1
84,26,67,4
84,26,74,6
84,26,76,2
84,27,70,4
84,27,72,3
84,28,63,1
84,28,65,1
84,28,67,1
84,28,73,3
84,28,75,2
84,30,66,1
84,30,80,1
84,31,75,1
84,31,77,2
84,32,68,1
84,32,71,1
84,32,81,1
84,33,74,1
84,34,83,2
84,37,73,1
84,37,79,1
85,1,51,1
85,2,44,1
85,3,41,2
85,3,43,1
85,3,51,1
